Master TS,File TS Start,File Timestamp End,File Label / Entries: 1887,File Name,Track Number,entry type,note,Track Name,Track Artist,Speed vs. Original,File Analysis Complete,Master TS in hh:mm:ss,Master TS in mm,,,,,,,,,,,,,,,,,,,,
-1511.944,-1511.944,-1511.944,file start: d-25-000b.wav,d-25-000b.wav,,File Start,,,,,,-0.01749935185,-25.19906667,
2429.4051719999998,1326.557172,1326.557172,orig011 end: A,d019-040.wav,11.0,Orig End,011: A,Piano (The Green Stinky Mix),Tricky,,,0.02811811542,40.4900862
2429.8701300000002,1327.02213,1327.02213,orig011 end: B,d019-040.wav,11.0,Orig End,011: B,Piano (The Green Stinky Mix),Tricky,,,0.02812349688,40.4978355
2750.558878,1647.710878,1647.710878,note: d026-073b: d041-064 skips ahead here,d019-040.wav,11.0,Note,d026-073b: d041-064 skips ahead here,Piano (The Green Stinky Mix),Tricky,,,0.0318351722,45.84264797
2750.558878,1647.710878,1647.710878,note: file_d041-064: file note: skip starts,d019-040.wav,11.0,Note,file_d041-064: file note: skip starts,Piano (The Green Stinky Mix),Tricky,,,0.0318351722,45.84264797
2750.558878,1647.710878,1648.670941,note: file_d041-064: file note: skip span,d019-040.wav,11.0,Note,file_d041-064: file note: skip span,Piano (The Green Stinky Mix),Tricky,,,0.0318351722,45.84264797
2751.5189410000003,1648.670941,1648.670941,note: file_d041-064: file note: skip destination (post-split-and-sync),d019-040.wav,11.0,Note,file_d041-064: file note: skip destination (post-split-and-sync),Piano (The Green Stinky Mix),Tricky,,,0.03184628404,45.85864902
2753.0031,1650.1551,1650.159542,note: d026-073b: sync with d041-064 post-skip,d019-040.wav,11.0,Note,d026-073b: sync with d041-064 post-skip,Piano (The Green Stinky Mix),Tricky,,,0.03186346181,45.883385
2768.835347,1665.987347,1665.987347,orig012 end: A,d019-040.wav,11.0,Orig End,012: A,Piano (The Green Stinky Mix),Tricky,,,0.03204670541,46.14725578
3886.208,2783.36,2783.36,note: d026-073b: file end d041-064 (before skip),d019-040.wav,11.0,Note,d026-073b: file end d041-064 (before skip),Piano (The Green Stinky Mix),Tricky,,,0.04497925926,64.77013333
3919.0522499999997,2816.20425,2816.20425,note: file end d041-064 (after skip),d019-040.wav,11.0,Note,file end d041-064 (after skip),Piano (The Green Stinky Mix),Tricky,,,0.04535940104,65.3175375
4441.016006,3338.168006,3338.168006,note: file end d026-073b,d019-040.wav,11.0,Note,file end d026-073b,Piano (The Green Stinky Mix),Tricky,,,0.05140064822,74.01693343
1530.9385399999999,428.09054,428.09054,file start sync: d026-045.wav 1102.848000 verified d019-040,d026-045.wav,,File Start Sync,d026-045.wav 1102.848 verified d019-040,,Tricky,,,0.01771919606,25.51564233
1530.9385399999999,428.09054,1317.632,file note: in sync with d019-040.wav over this range,d026-045.wav,,File Note,in sync with d019-040.wav over this range,,Tricky,,,0.01771919606,25.51564233
1587.504876,484.656876,484.659416,note: file sync wave,d026-045.wav,,Note,file sync wave,,Tricky,,,0.01837389903,26.4584146
2420.48,1317.632,1628.09054,file note: in sync with d026-073b.wav over this range,d026-045.wav,,File Note,in sync with d026-073b.wav over this range,,Tricky,,,0.02801481481,40.34133333
2731.282915,1628.434915,1628.434915,file end: d026-045.wav COMPLETE,d026-045.wav,,File End,d026-045.wav COMPLETE,,Tricky,,,0.03161207078,45.52138192
1593.848006,0.0,0.0,file start sync: d026-073b.wav 1593.848006 verified d019-040,d026-073b.wav,,File Start Sync,d026-073b.wav 1593.848006 verified d019-040,,,,,0.01844731488,26.56413343
1593.848006,0.0,0.0,ID11: Tricky - Piano (The Green Stinky Mix),d026-073b.wav,11.0,TrackID,,Piano (The Green Stinky Mix),Tricky,,,0.01844731488,26.56413343
